text,label
i think my bicycle and i just freaked out a custodian who wouldnt have let me in the building if i didnt let myself in with a key,0
yeah i was thinking about that ahaha,2
what happened whos the jerk,0
i was only cambie just slightly before the event then had to leave waiting for feedback though ill keep u posted,1
good busy as heck but good feeling yucky at the moment,1
nash badumtish you win,2
lol yes she was i totally agree with your blog as well,2
they were some nice pics you have kept there you seem to carry your cam around along with you,2
meant to ask how did the other night go did you enjoy the fightdid yas have an allnighter,2
off to bed with my sore,1
asks thnx for griting take care too god bless,2
tryin to upload a new pic but this says its too big,0
was gonna dm you but it says youre not following me lol after all ive done hahaha,1
little louisa is number 3 trying to get number one,1
oh no you poor thing you must have booked the tickets before you realised it was pat kennys last night gutted for you,0
cause i wasnt there,1
is missing someone haayy,0
the battle at minas tirith is still very impressive return of the jedi is the best lord of the rings movie imo,2
haha same but its gonna be awhile til it comes to sweden i think,1
just realized i gained 40 pounds in the last year,2
exchange story gone yaaaay on with sweet charity,1
so are you going to watch star trek or wolverine i bet you are going to watch both right,1
need some coffee getting serious withdrawal symptoms,0
love magix its cool great rhythm,2
are you guys dead again i cant load it up,0
which means i spend more time alone than with friends and family how sad,0
im really tired today,0
i didnt get a lot of sleep myself last night and it is a good thing reading,2
i wannabe in dubai,1
is about to go into her last final happiness,2
mine do it no matter who im on the phone with,1
pooping in a pennsylvania rest stop i hate using public toilets,0
its a lovely day sky is clear birds are singing and im stuck in an office with on windows for 9 hours,1
san diego move down here although whether right now is pretty cold im waiting for the suck so i can go surf i love you,1
today in a week i am 18 yiha,1
youre fine trying to kill off the bots and retweets in a bid to be the least popular person on twitter btw who are you,1
no one calls me anymore,0
there is absolutely nothing to eat in my house epic fail,0
hi eric i hope your having a beautiful saturday,2
just got home from tillies dance recital lol it was spectacular,2
happppppyyyy mothersdayyyyyyyyy mummy you are the best,2
of course i would,2
working from home office today and catching up on everything except twitter,1
mmmm it all sounds tasty i had some spiced rum earlier yummmmmyyyy also herbs are always good although better when shared,2
i know but it wont be the same,1
im only 6 0,1
is it sad that im a little sad it was the last day of school i am so ready to be done with itbut saying goodbye is hard,0
juss boredd,0
my class will be at chem sc building will see the both of you after 5 yeah,1
oops cys place is too near trouble for me,0
going to see star trek again tomorrow night but this time in full imax glory i hope my motion sickness doesnt get the better of me,1
dann and i are in vegas we misconnected and our next flight is at 445 to midway tonight i will be in a hotel wo undies,1
just hanging around the house thank god its friday with nina later and working on a global project,2
actually i could do with going to weight watchers,1
jane14 okay well then now i dont feel so bad lmao,2
hoping it will rain again because its sooo warm,2
i just reading a magazine,1
happy meal bob toy,2
forward poor dead josh please leave your messages of condolences there boy rip thats sad,0
thanks dinno appreciate it,2
didnt make it out to shop there is always tomorrow,2
hey sorry i didnt get in touch sooner we didnt go by bologna it was out of our way,0
karma is a i just got hung up on lol im still a big dawg though,1
just burped at the same exact time as steph lmfa0,1
in computer class photo booth doesnt work,1
oo noo thats not good,0
i think i might get some of that today my throat is killing me it feels like its in my lungs,0
anybody wanna comment me,1
great song,2
as if i finsh work at eleven is that even allowd cauz i really dont want to lol,0
hey thanks for following how is it going,0
gee im totally hatin this like for real i mean like duh ive studied enough and all that i need is refreshing tonite hard,0
smiley absolves all,1
livin large huh ive got the same hammockno tree to hang it from,1
sooo i spent most of my day sitting at home in front of the computer in my pajamasi love these days,2
it smells like the beach from my job,1
omega is tomorrow havent really planned anything for it make sure to come if you can itll be awesome then movein june 1st,2
the video on myspace is so funnyu run a lot hahaha i voted,2
attics to eden out today,1
i want to buy this great album but unfortunately i dont hav enuff funds its long time noisy,0
awake slept in a little cuz no construction now studying bio alllll day but i dont mind,1
the tip of my finger hurts lmao,0
that really sucks i feel bad for you at least i woke up at eight,0
i wish our didnt close,0
visit 2 la ventana de los cielos foundation was pushed bck 2 weeks was so excited 2 go meet the kids ill have 2 wait another 2 wks,0
peep this remix from the wu dynasty remix tape its delayed but this will give u a idea,0
that sucks how old are you actually,0
i have yet to even get out to play this year soon i hope,1
waaah masseuse is fully booked no shoulder rub today,1
this is what i have to give a 7 day old baby poor thing,0
to make it worse its my friends party tonight and im stuck here i havent seen her for months,0
wicked my dvbs tuner card has arrived although not sure ill be able to get it all set up ready for the fa cup final tomorrow,0
for some dumb reason my dresser is sticky on top and for another reason a family history book got attached to it now the back is jacked,0
now cassidy is butcking that i am lol cant ever win,1
what happened doctors dont get sick hope you get well soon,1
wants to move to qld already this cold weather is killing me,0
i have lost the game more times today than any other day in history lostthegame blame,0
ive gotten so much packed up already lmao well little anyway either way i have a good start,1
i had recommended harney sons from where i order much of my tea i think,1
im out looking for warblers seen a yellow so far and a blue grey gnatcatcher,1
gotta play off the wall first tho,1
tgif but i have so much work to do this weekend,1
just finished some sunday cleaning waiting to read the next chapter of kiyosakis book so i can hire a cleaner,1
hehehe i didnt really know that well use your blog or twitter to suggest interesting topics for ppl to engage in,1
wish i was at sri panwa now,2
so after church i went to the mall with my parents i got a new backpack that can fit all my schoolbooks and my laptop,2
in the arts having coffee and cake,1
aaawww im soooooooo tired today i dont feel good i dont wanna go to work wah but yeah im goin to work in a few mins til closing,0
haha i did many times before,1
i had a great date last nighttried to find the cdcaves with daniel it was hilariously fun,2
im sad sad sad thought my aunty stina coming but no more i was so looking forward to having familyi miss dat im alone on maui,0
my pleasure,1
someone would give a speech about loved ones in the hospital stupid comm class,0
i just got a wiff of pazik fart,0
gooooooood morning campers and happy mothers day,2
hmmm maybe thats what they meant they eluded to something brand new but you know how the media is,1
eh they shut the freeway down omw to a job interview so i guess im gonna be late,0
may the fourth be with you happy star wars day,2
good im glad you got there i had no 1 to come talk a walk with lol me becky holcomb are the only 1s here again lol,1
you getting a ton of spam mail into your inbox i am too driving me insane,0
happy mothers day to all moms,2
i waited too long to buy pink tickets now were going to be in nose bleed how sad were taking binoculars,0
about to cycle within this quarry on shipley glen near baildon moor before heading back through the woods,1
this was at pitmans down south it just looks like business is bad all over,0
wahoo thanks for the mention to others,2
im so getting the cold,1
my phone works its whack well good morning gonna go eat breakfast with neil before school starts,2
i get good download speed only when no one else is using the connection,2
just returned from huntsville saw sam houstons grave went to a prison museum and ate chocolate dipped strawberries,1
nicks voice still makes me wanna kill things,0
my legs are soft watching a move with my mommm short day workk,2
its not the internal fuse either poop might have to get the spare out of the loft although that might be a job for 2 people,1
i wake up at 430 during the week and funny deathcab makes me think of you i use your calendar to track work hours,2
greta that is so not good your box is worth way more than that,0
ya i just got a twitt from somebody sayin it looks like its gonna rain out here on the west coasti aint been outside yet,1
the holy cow is what did this to me,1
i quite like baseball and bball oh and the odd gridiron match that a tiny tiny part of the worlds population calls football,2
math is all that is left for the day then the dmv,1
milano good morning alyssa hope u have a great wonderful day today im happy cuz today is my last day of classes yay,2
after the shot calmin down,1
soooim kinda o sick n tired of the bs that guys dish out,0
lets get rich and give everyone nice sweaters and teach them how to dance,2
happy mothers day going to cook something thank goodness theres tablespotting,2
sorry only just seen this how strange it seems only to happen from my iphone perhaps it is a problem with twitterific,0
this week has dragged a bit for me too have an essay to write about the seaside then im seeing eddie izzard tonight x,0
loves listening to people practising on the piano downstairs,2
to all mothers in the world happy mothers day,2
today was sooo boring in school i was sleeping all the time,0
just took this for class just 5 minutes ago its awsome being here too bad i graduate next year,1
can not afford the dr this year i just cant pull it off this time,1
plans were taking flight to go out tonight but theyre now sinking in the hudson since i have to work in he morning stupid bird strike,0
sisi dont think i will be up 4 2nite sadly im in alot of pain 2day had bad nitecan we go out anotha week soon,0
berra happy bday stevie beeand if u want followers u have to get a little more tweety may babies r the best im the 12th,2
is at the farm doing what i do bestriding my offget at me,1
it wouldnt let me vote yesterday but i made up for it today i really hope u win cause everyone knows u deserve it d,2
dh is just about finished making his giant trio candy bar thank the heavens his work mates are in for a treat tomorrow,2
were going to panahra for dinner miss you guys,0
again agreed but having a program showing your friends are on facebook would be easier than giving every1 yer info,1
one final down two more to go wish me luck no a great effort,2
is playing restaurant city,1
officially moss doesnt work on vista but unofficially its fine,1
stubbed my little toe this morning on my file cabinet and its turning black,0
installed office for mac messed up all my fonts on safari on a stick help cant even read the solutions online badmicrosoft,0
lets hope so,2
alexxx im gona miss you today im so sad noooooooo,0
i tryed that the other day but they werent giving up what they were using,1
im just bustin ya chops its not bad never seen any real appeal to lastfm is all bad quality audio from artists,1
i feel actual heartbreak gates last night x,0
boystown ill leave for eastwood in 3hours,1
haiszt im here in the office doing nothing but tweet haha fun,2
im a new french girl in twitter and i speak english very bad,0
only you babe 3,1
ah finally at home in my comfy bed goodnight,2
zenrelated stuff go with the flow very easy to accomplish it started to rain so the rain will flush me away,2
the problem is that im not finished with it but i have logged in mass hours this week on it and im not being paid pop,0
i only have one day left in school my 16th is approaching,1
on my way to nottinghami so dont want to be going,0
taking the day off and doing absolutely nothing studying begins on the morrow,1
diversity diversity diversity todayyyyyy,1
at ihop with the bestiesminus one wheres the dr at work of course,1
i have high cholesterol,0
dude i pestered army personnel at mumbai airport to let me hold it so much that they had to request me to leave,1
yeah i also had to do a paper i only have one more final left algebra i take it on my birthday june 3,1
i really am going to miss you,0
dads retelling his saskatoon mg story love hearing what the guys said to him i never heard any of it,2
great interview your videos are my favorite on youtube,2
oh dear hope you are feeling better soon get some nice hot chicken soup down you,2
hello 30stmfan another one thats cool i dont know one fan of them in person only via the net so how are you,1
if there is one thing the internet has taught me is that if i get enough people to listen to me i get to be on the colbert report usa,1
celebrated mothers day with the best lamb roast lunch followed by a box of cadburys shared around the table it was a wonderful day,2
feeling considerably better after 13 hours sleep still not right though,2
yeah mine said thats a nice picture gave me the red x hope you get it working soon,2
oooo ok why havent you accepted my friends request,1
i know that is so sad i,0
just got my marks bcit is the death of me i swear,0
why werent we invited,1
happy mothers day to all the moms out there i hope i never join that crowd,2
is so glad the weekend is here only one more week left of school with my kids,2
fred6 its really cool no im on a pc now i dont have a mac well i do but its ooooooooold i do have an iphone tho,2
reads phone book hugh clancy hugh clamentsnope no hugh clap poor holly though shell grab pity votes like a shark,0
who out there loves the soup i do i do,2
appending the verticalchinese hash tag is a nice touch,1
i am horrible at appraising peer work what are these americans thinking when they compose poems or maybe i am the one with the problem,0
aww thats so sweet so glad shes home with you now happy mothers day to you,2
relaxing,2
is feeling very sick,0
sometimes it hurts that pets cant talk back to us what if they are in pain how would they tell us,0
o awesome my family owns itthe flowers and we love having your kids there they seem to have lots of fun,2
i knew that jus givin u a hard time hehe,1
just one of those days i pray it will get better,2
waking up with star wars end title song in my had is sorta awesome and also kinda creepy,1
graandmas houseee i havee too leave now 3,0
its your inherent humility,2
yay boxing although after the boxing sparring eating have to spend the rest of the evening troubleshooting java code for hw,1
just had an awesome girl scout day at dodger stadium with two awesome olympic athletes joanna hayes and heather bown and we won,2
is stoked for spring amazing wild foods nature is abundantbless up,2
i love the internet,2
pingpong awww im teaching my son when i have one those manners too many boys are lacking those,0
ur there when im not lol,1
is having carbonara for dinner made by my mum mom,1
ladie haha ive got my camera and lenses ready,1
went on a ride to tortilla flats this morning with a little warm but a nice ride none the less,2
good morning to you hope you have a nice productive day,2
it was the best evar my first you didnt awnser any of my questions xoxo,2
its too early i wanna go back to sleeep,1
that makes my day so much better its been a rough one did i mention i love the new photo,1
jake is signing up for a twitter,1
haha hell ya id love to find some boys to toke with and thats a very sexy bike,2
wow thats cool bytheway i love your new tv show,2
i love my memories its almost like rereading my favourite book all over again,2
xo oh and i know brody and erin,1
back from sql finals tomorrownew video today,1
off to bed i have a hot date with sudoku and maybe a chapter or two reading if i can stay awake that long have a great night tweeps,2
headed to eat with my hubby n my mommy so ready to have some drinks,1
cleaned out my followers list and blocked the girls now i look like a spammer,1
nah will didnt tell diego so we at some donminican spot getting up,0
green day is performing on snl next week sorry that made me happy and im still all ditzy from the justin timberlake skits,1
good night everybody i love u phillip xo,2
haha lacey just shutdown the livestream party time,1
why does my cousin pick today to not turn up early,1
happy mothers day to all the mommies,2
wow i was tricked into the hoppusday hype today,2
careful the cops dont mistake you and your kids for criminals i hear there is some indiscrimate shooting going on,1
i really dont want a limo service to take me to the airport i want him to ok soft moment dont get use to these,1
ember with dante i have so much fun with him can i smile any harder,2
oh sweetie im so sorry thats the last thing you needed right now hugs,2
fab eh feel free to come along for some preep 4 chat and drinks over at luigis tomorrow,2
just got home from dinner with my mommy and my new grandma id rather be in hollywood right now,1
morning everyone hope you have a great sunday,2
the no pants idea could be the new attempt worldwide to attract business back to the airlines,1
i dont find this stuff amusing any more,0
b you didnt see everyone going on about it on facebook about 3 months ago,1
im boring bad weather today watchingn alias and having fun with my boyfriend,0
no more spending the day chatting with steve on the computer now what i am i going to do at work,1
busy wit work how is your business going on,1
sewing things is nice i feel crafty and productive and foxy,2
oh i just check my stock port my marketing was unable to buy me ticon at best price,2
its freakin hot and humid today,0
me and my moms cars were broken into i feel violated,0
louise so i can just watch that again x,1
can you follow me so i can dm you,1
just realized i hold a membership in the gym saw my bank statement,1
not feeling it 2day just left the glasses on peace and unity,1
dont worry babe,2
chillin on break eatin some grub pretty burnt out had an eventful day wanting to go to the movies with ian not happening though,0
gooooonight twitter i hope im better tomorrow,2
is there going to be a newbrunswick canada drive lol i live far far away,1
grrrl you have the sweetest children you are obviously a great mom i loved reading your blog w their msgs to you kudos,2
ya i can never watch any of them l,1
home with chocolate and peanut butter stupid kids on my bus ruined my yearbook,0
blah so i registered to coach this summer and eh the tourney starts july 6th my vacation 71528th fk my life haha,0
not a prob hun,2
128 days till beyonce,1
just helping myself to some caramel digestives,2
i slept through my alarms woke up at 6 instead of 4 i feel like a complete tool,2
typical ghm arrives just as i leave for work its going to be a long day,0
hopes whoever stole my purse and money gets what is coming to them,2
my preorder of the razer sphex shipped today ill be paying to review it because razer is ignoring my emails,0
aww thats horrible xd,0
following keep me updated for the latest dance scene event,1
sizzling outside work inside double,1
im not sure why walking around in barnes and noble comforts me so much o well now im off to work,2
salt and vinegar,1
good morning world haha had fun at the movies last night d and school now hmm new shoes make it better,2
the new song with cobra starship is amazing,2
to lisa yes i know who ur talking about and yes he is an dont let him get to yayou have a great thing going with this chris,0
you need to share the hw love some of us are still rocking 2008s gear,2
aww we love you too,2
had an awesome time with and,2
we had bbq chicken pizza last night although it wasnt deep dish glad to hear you had fun in pr,1
juss dropped the wife off i love her so,2
home getting ready to back to work on monday maternity leaves is up,1
having a reli gd holiday buh now have to revise x,1
im an avid fan of magazine and i love your magazines,2
hey did you get any more info about your graduation and i think my moms gonna let me go to cp if you guys still wanna go,1
that doesnt sound like fun,0
youll be missed bring me back a keychain,0
morning tweepleway to early again,1
holy wow i think i couldve slept all day soooo tired,0
i hope theyr all wrong we need him,0
it would sicken most the number of ways i am able to tweet,0
comes home in two days,1
im going bed i dnt feel well as always,0
it is always sunny on days when i cant possible be outside life is out to get me,1
going to the memorial for the guy in my grade that died,1
no school again this time cuz im sick,0
and also these hi top reeboks cause i can,1
i worked more today than i did yesterday but my time card says that i worked the same oh well hello weekend,1
will you guys keep voting for her and ask ur followers to help to only 4days left before competitions close,1
yes i know as my school reports would say must do much better ah well just in time huh,1
depressing day today have to pack as leaving ridiculously early tomoro,0
o snapppp look who i found on twitter lollll,1
does the creepy lolipop guy play head esploder 5,1
band recommended by steph paramore who else a great band consists ofhayley williamsjosh farrozac farrojeremy davis best band,2
kiss kiss stu deezy off to bed to have sweet dreams of you maam hehe xxoxo,2
aiaahh poor u tell ur mom already,0
yeah same here i have a bit of headache too ick,0
gasp i love it thank you so much for sharing tim,2
the pretty flowers john mains brought the ladies 2nite,2
sad day i was lucky enough to realize it before i got out of the parking lot,1
until brings back our everyone button you can access the public timeline at,1
watching the killers on jr they are awesome too late though they just cut the programme mid song twas my favourite too,1
classics are timelessdont believe me check youtube google etc numbers dont lie i actually performed it last night,1
urm ouch that sucks you need crutches what happened i hope you getfeel better soonest,1
awwww wat i was gonna buy myself something pretty nvm,1
darn it i did it again keep forgetting that darn d for dms,0
lol you saw where i was going with thatboth of my last names are to common nothing special on me,1
my momnot aunt haha and uncle were both adopted with very diff adoptive stories if you want to chat sometime lmk,1
the sun has gone in,1
i wish we could have seen you girls today well besides from across the crowd haah hope you had fun,2
thanks this one will be a hit has been a patron since 2001,2
im soo jealous right now,0
another hd my lecturer was gob smacked by how good our presentation was,2
lol blows kiss did u catch it daddy neways im chillin hun and u i see u up early have u been a sleep,2
haha maybe i should try that the insomnia is kickin my butt,0
i just signed up for japanese 123 at clark college it will be a night class with kameisensei only two days a week kuso,1
i know i was on the list but had to miss out bc of conflicting plans how did it go,0
the scrubs finale was beautiful just so so perfect cant believe theyre gonna do another season,2
closeness or distance closeness but now everything seems so distant,1
didnt sleep good last night woke up with another bellyache whats wrong with meeeeeee,0
thanks for the follow my new twitpeeps,0
has just joined twitter reeeally dont understand how to use this lol,1
i sure hope so it was worth it for me too loveu,2
just read that message about u being at stephanies in greensborolove it i miss my home,0
im sleeping on the wooden couch tonight,1
is gonna go yogaing with a jumbo cup of coffee thinking about it is making her very happy,2
office hourstrying to make my computer feel better,2
let us know what happens poor little guy,0
end of work thank god i accomplished a number of things,2
just a question are you guys liek famous or anything haha and miley followed you luckkyy im so jealous,1
i cant do that i take it at 11 or i work through it those are my options here,1
yaayy cannot wait for today girls gotta get dressed this early because were going early,2
good catch thanks a bunch have to put up a new widget,2
welcome to twitter its really cool that you are here greetings from viennaaustria,2
hey guys i went to jennys house today i had so much fun so how about everyone else what did u guys doo,2
thanks happy mothers day to you too,2
awww im sorry what kind of fish did you have,0
yay were all saved weve overcome god again,2
did you know its star wars day today may the 4th be with you,1
such a great idea,2
today was fun i 3 meeting boardies the acoustic set was just soo phenomenal,2
but id have to drive or get a taxi do you have a pool tablejukebox,1
we are having a day at home today which is proving to be rather lovely,2
all my worms either escaped or died bums,1
e lol yeah i had a few slices of cheddar cheese b4 sleeping,0
i just fell going into my house not fun,0
carter your video is set to private,1
i think i lost all of my blog posts,0
iam back to tweetie 111,1
the second i hit reply to that tweet i was asked to stop playing music i am now sad someone sing to me on or off key works,0
my work buddy left early today so now im all lonely keep lookin at the time and its barely only a min later than last time,0
for,1
i want to know when the auditions are mander text orreply please,1
remember dont let your small list cover your big listits too little to even worry about it,1
cant set up my phone on twitter,1
its offically mothers day happy moms day,2
j ross you cant leave the killers still singing and run the titles you should have been edited out for more music happy not,0
going somewhat out of town x visitng uncle boyet famm,1
about to play my first game of apple to apples wish me luck,1
no clubbing for me this weekend due to a busted knee emolifes unfairemo,0
less rain more sunshine,1
about to start my least favourite chore mopping the floor,0
im grateful that my kids also dont like them lol textbooks are a tool not the sole means of education,1
awpoor thing,0
mortified could lose my job,0
cant wait for the next twitter,2
i just went to find that unity girl on bebo i cant find her i fail at bebo stalking,0
poor pooch,0
any chance at getting to see this i can be there within an hour,1
i think its going to be a lonnngg weekend but not the 3 day kind,1
still sick thinking about naming the puppy june,0
interesting i never get to etown however,2
thanks everyone for praying for president aquino,2
chick at coles hit on me haha ran into cousin,1
why doesnt he want me anymore,0
im always a little sad to see followers i really like decide to unfollow me,0
hi charlie thank you for following me nice to know theres another ollmann in the new world,2
doin fine relaxin at work hardly working,2
i feel like im quarantined everywhere i go pinkeye go away already,0
at work closing files,1
still no pic very sad,0
eating hawain pizza for breakfast its a bit cold,0
anything,1
that little girl on bgt how sad i cried lol xxxxxxxxxxxxxxxxxxx,0
thanks mandy what a good sister you are that may be true but unfortunately my road tires cant say the same,2
love your desserts used to live in or but now live in tx so cant visit you,2
that would be soooooo much and geeky to the ultimate level but i work 9 to 530am,2
check out the conchords business time,1
thanx peeps 4 following me,2
last day of classes,1
cried like a fukn baby today durin da senior showima miss all my senior friends,0
my oldest nephew playin on my guitar hero drums,1
if you guys would be interested in watching me get tattooed tomorrow let me know,1
thats not good to hear i hope everything is finei will keep you your family in prayer i love you isabela uribe,1
has toothache,0
saw your pics so awesome,2
is loving the half day if only it wasnt raining soccer practice tonightt,2
cant sleep morning will come to soon have to rest it will be a new day a perfect day to start new changes,1
just a reminder to hydra clients to check your email for important account updates,1
aww noooo that doesnt sound too great,0
loving the warm weather but can we get some rain please my water bill is going to be bad,1
had to stay home while my wife takes my daughter and a few friends out to tokyo steak house sadly my body is not cooperating today,0
luking for new background pic,1
glad its friday but bummed that i am officially working saturdays,1
its maikos keyboards birthday today hes been a good boy maybe hell get presents,2
your such a riot you go girl,0
haha yeah i meant mall winks back,2
my beautiful lil cousin is going to prom todaysad i cant be therebut i know shes gonna look beautiful as always,1
anyone have an extra keane ticket i promise to buy you a drink and take rad pics for your fb blog flickr etc,1
i work at a movie theatre in toledo and id let you come see it for free but its not in 3d,1
wow fancy,2
my mom doesnt have twitter but imma post this anyway i love you mommy,2
if you hit a car u should leave a note but yea put whatever u want on the note,1
morning to u,1
watching jackass then bed,1
enjoying time with the gf,2
cough cough hack hack,1
wondering why im awake at 7amwriting a new songplotting my evil secret plots muahahahaoh itnot secret anymore,1
try to play john travoltas grease lightning bassline its cool,2
can we turn back time make it so you didnt hurt your knee so bad and then you can come to mine and never be ignored,1
my stomach hurts so bad,0
icant live i cant live lmao oh and btw oooowwwch my foot hurry with that plaster im going to bleed to death,0
uverse is up and blazing at 25mbps i dont have anything to download though,1
its almost your birthday,1
i have to go to work with out my and,1
trying tweetdeck have seen you are twittering with that programme so i thought i should give it a try,1
throwin down in the kitchen like i do making rahs illi chili and shalondas bangin cake,1
welcome back to japan,1
hey twit just watched poor holly on britains got talent poor thing people are so mean she only a 10 year old little girl,0
oh noooooo im so sorry that sucks hard,0
well i ran out of beer so i left not sure about the eta waiting waiting waiting bleh gonna be a long nite methinks,0
w wowthanks soo much hope your well,2
so sorry about that i have the same issueslol my weekend started about an hour ago,0
rofl uh huh,2
listening my own playing on a friends album and being disgusted by every second of it i suck normal reaction every album,0
aw well im glad to hear youre okay try a hot bath or a cup of tea maybe to calm you down i worry about you,1
yay thanks for the followfriday failfriday is still winning though,1
seriously i dont like girls,0
ten hours ago i was was sleeping sorry,0
dear mikey robins nah youve heard it all before,1
long day at office again tiring week,0
layin in bed awake txtin my girl in vegas wishin i didnt have to work and i was w her,0
going out on thursdays is a terrible idea i knew there was a reason i havent done it all quarter pops advil,0
it wont work in the uk,0
ohhh ladyhawke is on channel 4 i sort of have a thing for rutger hauer,1
i have the bigggest headache,0
no i wont be back until the 7th,1
hang in there drink some hot coco,1
bryan hasnt replied about wingnuts,1
the hair looks sicckkkk happy mothers day to all the mothers,1
ouch,1
listening to revenge by kiss to get inspiration i dont think kristie is really digging it though,1
hey adt guess what my princelples number plate is adt000 well its not 000 i just dunno the numbers,1
thinking about opening macmaze sources as i dont have time to work on it anymore,0
maybe itll listen to you dude its like three in the morning what time is it over there,1
good night sorry i missed you during our morning window see you at 5 i suspect,1
the mothers day classic went really well despite the cold 530am start,2
oh top gear uk how i love thee,2
good luck its not too bad and if it is its curved grading so u might end up surprised,1
the muscle in my back is cramping up hurts so bad owww,0
just wondering if you are going to put one too many on itunes i hope you do it is the only cd of yours i dont have,1
tat you looks beautiful and are a heck of a mama and business woman dana,1
the dayem computer twpp,1
i wish i was outside thats the only thing thats gonna kill me about work all day everyday during the summer,0
gusying up for dinner bourbon branch zeitgeist and surprise party for taylor shh,1
what nooooooooo there goes my weekend,1
in the uk with no phone service oh yea and still sick cough sniff,0
yay lets welcome mrs mcnugget to twitterverse,2
trying to do the same thing running an online business as well as running a regular business in the real world,1
not pimms in a can,1
its pissing me off and not letting me follow ericka,0
what a cute dog,2
is hungry twitter i want food 3,1
im so sorry i hope shes ok,1
idk why im so hyper im jumping everyhere ugh lets let it be friday sweeney todd then cinco de mayo il those parties,0
on the london eye awesome but feel a bit sick madame tussauds next,1
im writing an exam on a saturday that should be illegal wheres my weekend,0
didnt work for me except when i used the word autofollow and got followed by an bot selling an autofollow program,0
hes not lol hes a riot definitely but not at nkotb concert i want 2b a smitten girl with no distractions that night,1
sf felt way too intense for me tonight hope that doesnt keep up upset with myself for not hanging with and pearl,0
my husband just went fishing how come knitting keeps you at home i need a lady hobby that lets me get out of cooking,1
home now and added a few more grices to my list,1
get my out the door and go to work im goin im goin,1
ahh its so gloomy out im pretty sure i just heard thunder eeeeeeek,1
my legs are sun burned,0
nvd i was sitting on it,1
happy mothers day to the tweetin mamas nite tweeple,2
god peppermint mochas frappachinos are amazing and addicting,2
waking up again this time with a hot cup of coffee,1
no one to rub it in,1
cry baby janes joplin what is this munsay music but i dont know wich day i am today,0
sourish limbs is preventing me from gg out on a friday not happy i havent been on at 12am for a v long timeeven more so on a fri,0
the night continues w my fav mazie kristina ericka robin,1
i kno i doooo yall partyin with out me,0
were you born in a barn would you like some hay 88 youtube the mother song,1
i know exactly what you mean my treats are more awhile than once in,1
other people have their glasgow ones standing and seats for all nights,1
a the rocky kind with little rockpools octopi shells stuff now i want to be at the beach its the perfect overcast day,2
i just put my computer up on craigslist ive had the same case monitor and speakers for over 5 years,1
omg im in such a bad mood 2day wats ppl doin2nite,0
ouchhhhhh i burnt my frkn tongue,0
heading home,1
so now i dont get my car back til monday boooo,1
cant wait to crack it open and no doubt will learn from it as well as support my evangelizing cubiclefreedomness,2
love u and love mr player come visit me i miss u girls,2
gus formally known as worlds ugliest dog has died well miss you gus,0
ooops again the reply button is the right of the msgnow ill stop spamming,0
mclife yeah that is the one thing i hate about tweetdeck,0
this message is posted on hellotxt facebook fan page through hellotxt check it out,1
a towel a subetha sensomatic and the guide,1
went and saw fighting last night with the best friend it wasnt all that great but channing tatum is amazing,1
had the hottest and stressiest day at work f the area manager so happy to be going home,1
dont fall to celebrity worship though just write what you think do the best you can and rock on,2
spn your boyfriend didnt even say bye,1
wishing it was naptime,2
its patio weather in kirkland its also launchyerboat weather except im missing the boat part,0
holy cow archie andrews finally marries veronica lodgethis is not what i thought will eventually happen in my 6th grade a bad,0
also bored at school its my third freelesson freistunde,1
i feel like i have to throw up,0
today celebrating two new people becoming australian citizens i am hoping for a good dinner,2
flipping between the race and the nba playoffs pulling for dale jr and bron bron,1
and the grease drip pan doubles as a butter dish in a pinch,1
oh ok well good for youcan i get some weather updates instead jk,2
dunno maybe the flu i feel a bitbetter now,2
agrees,1
yay i found u i had a great time tonight,2
tell me about it what is obvious in real life makes for great entertainment on tv it is great to try and figure out the killer,2
yeah doesnt that suck i am working with a nano here so i had to take 75 of my music off so sad,0
i am not a damnit sending you an email right now btw,0
my dad just told me that he wants to put me up for sale on craigslist,0
the world is just amazing,2
i want it back now,1
all time low mean so much to me i hope i get to see them in june it would be so awesome gaskarth is amazing,2
has tummy pains n woke stu up for a drink in the middle of the night i dont remember it,0
i know im tweeting more now though dont you worry haha i wish i could fly to ohio i saw beyonce on monday uhmygawddd,0
45th st pub anyone tonight dont want to be a lonely drunk tonight,2
love the unique accordion thief buffs thank you,2
bruise on knee will make it hard to skate tomorrow,0
i really need to lose weight anybody wanna be my exercisebuddy,1
thanks to good friends for coming out hanging out and being our ears out there you know who you are,2
everyone seems to love it but it felt kinda lazy and repetative to me i was really disappointed,1
ohh yes ive rented one and thought the same very roomy but hubby wont go for it welp congrats on the new baby,1
oh tnx for following cass,1
had a great time talkin with mike tonight for three hrs,2
yep one of those nights again,1
i want to be like horatio caine,1
arrggh kids that wont settleneed some kava for liam thatll sort em,1
do you know if anyone from the believers never die tour is going on warped i know i cant wait haha,1
morning all have a blessed day,2
i am sick but ians coming over so its all good,1
good day all lets see what we can get accomplished today together,2
invite them to your house instead,1
the killers on jonathan ross completely epitomised why i love them with all my fangirl heart seriously wow i miss reading dublin,1
ok which album to start with after listening to frank black for years i found out he used to play in pixies,1
i hate waking up early but i need to make up my 27 hrs at my pharmacy class sighhh in other news breakfast time,0
just got home from school and from the wake of my friends father so tired,0
my tweetdeck is languishing in api hell again,2
ohhh only a bit of time left to have an account on the forums i do hope i get to be a leader some day,2
